4.924992686288985055e+01
4.750514839467402339e+01
4.753888467349649716e+01
5.336737145485057709e+01
3.351182543521017720e+01
6.789623627271249795e+00
1.878039043790091256e+01
2.098341144809393910e+01
2.887850404712820307e+01
2.842659369323028784e+01
1.444292061876682887e+01
7.778686007289405957e+00
6.858850413881323327e+00
5.468658336374654816e+00
7.176452396553607116e+00
1.051306182803087985e+01
7.601840632373185969e+00
9.702209232953078910e+00
2.217004377532891013e+01
2.379669674555692893e+01
1.170828121459337012e+01
2.080971071399119765e+01
2.585142355848126794e+00
3.235420220002341196e+00
2.228519688044060310e+00
2.049370879074843721e+00
1.570994856770702519e+01
1.918202598788772306e+01
3.429553323685170518e+00
3.439407070993487192e+00
3.105627311832506621e+00
3.746429767124961785e+00
3.561051670504093991e+00
3.871725713425474780e+00
3.004551380822101603e+00
2.722576904331629688e+00
1.979418096310125108e+00
4.038030827024479663e+01
5.248547989682480264e+00
4.612481978284576911e+01
1.212227701382871281e+00
6.985425272665938223e+01
6.075895657431915708e+01
4.647521528729048867e+01
1.845461730841363224e+00
