794.00326	4.99
794.00328	4.985
794.0033	4.894
794.00332	4.921
794.00334	5.05
794.00336	4.979
794.00338	4.944
794.0034	4.963
794.00342	4.967
794.00344	4.889
794.00346	4.989
794.00348	4.975
794.0035	5.009
794.00352	5.031
794.00354	4.994
794.00356	4.96
794.00358	5.004
794.0036	5.065
794.00362	4.946
794.00364	5.051
794.00366	5.002
794.00368	5.04
794.0037	4.969
794.00372	5.007
794.00374	4.973
794.00376	5.024
794.00378	5.001
794.0038	4.969
794.00382	4.983
794.00384	4.993
794.00386	4.869
794.00388	5.016
794.0039	4.988
794.00392	4.911
794.00394	4.961
794.00396	5.005
794.00398	4.968
794.004	4.862
794.00402	4.98
794.00404	4.886
794.00406	4.953
794.00408	5.09
794.0041	4.916
794.00412	4.879
794.00414	4.902
794.00416	4.992
794.00418	4.935
794.0042	4.927
794.00422	4.925
794.00424	4.862
794.00426	4.953
794.00428	4.953
794.0043	5.014
794.00432	5.07
794.00434	5.048
794.00436	5.033
794.00438	5.024
794.0044	4.916
794.00442	5.059
794.00444	4.988
794.00446	5.006
794.00448	4.964
794.0045	4.967
794.00452	4.984
794.00454	4.918
794.00456	5.024
794.00458	5.013
794.0046	4.97
794.00462	4.991
794.00464	5.02
794.00466	4.897
794.00468	4.944
794.0047	4.955
794.00472	4.897
794.00474	5.133
794.00476	4.994
794.00478	4.977
794.0048	4.979
794.00482	4.931
794.00484	4.948
794.00486	4.97
794.00488	4.891
794.0049	5.005
794.00492	4.951
794.00494	5.012
794.00496	4.93
794.00498	4.99
794.005	4.99
794.00502	5.057
794.00504	5.027
794.00506	4.97
794.00508	4.943
794.0051	4.967
794.00512	4.997
794.00514	4.969
794.00516	4.991
794.00518	4.866
794.0052	4.962
794.00522	4.998
794.00524	5.
794.00526	5.
794.00528	4.955
794.0053	5.032
794.00532	4.906
794.00534	4.997
794.00536	5.083
794.00538	5.022
794.0054	4.931
794.00542	5.009
794.00544	4.974
794.00546	4.926
794.00548	4.981
794.0055	5.004
794.00552	4.981
794.00554	4.999
794.00556	5.05
794.00558	4.982
794.0056	5.065
794.00562	4.968
794.00564	4.968
794.00566	4.943
794.00568	4.954
794.0057	4.973
794.00572	4.893
794.00574	4.974
794.00576	4.925
794.00578	4.954
794.0058	4.957
794.00582	5.049
794.00584	5.051
794.00586	4.971
794.00588	5.01
794.0059	5.
794.00592	4.988
794.00594	4.947
794.00596	5.048
794.00598	4.932
794.006	4.916
794.00602	5.059
794.00604	4.971
794.00606	5.036
794.00608	4.95
794.0061	4.857
794.00612	4.997
794.00614	4.978
794.00616	4.939
794.00618	4.939
794.0062	4.957
794.00622	5.011
794.00624	4.918
794.00626	5.004
794.00628	4.991
794.0063	4.959
794.00632	4.993
794.00634	4.916
794.00636	5.035
794.00638	5.043
794.0064	4.988
794.00642	5.005
794.00644	5.004
794.00646	5.037
794.00648	5.002
794.0065	4.89
794.00652	5.011
794.00654	5.046
794.00656	4.975
794.00658	5.034
794.0066	4.909
794.00662	4.925
794.00664	5.019
794.00666	5.03
794.00668	4.95
794.0067	4.954
794.00672	5.055
794.00674	4.995
794.00676	4.978
794.00678	5.002
794.0068	4.937
794.00682	4.897
794.00684	5.021
794.00686	5.061
794.00688	4.994
794.0069	4.954
794.00692	4.974
794.00694	5.008
794.00696	5.014
794.00698	4.933
794.007	4.9
794.00702	4.958
794.00704	5.031
794.00706	4.969
794.00708	5.03
794.0071	5.102
794.00712	4.976
794.00714	4.938
794.00716	4.957
794.00718	5.048
794.0072	4.985
794.00722	4.93
794.00724	5.054
794.00726	4.954
794.00728	4.972
794.0073	5.079
794.00732	4.962
794.00734	4.948
794.00736	5.086
794.00738	5.101
794.0074	4.892
794.00742	4.953
794.00744	4.899
794.00746	5.023
794.00748	5.027
794.0075	5.009
794.00752	4.949
794.00754	4.95
794.00756	4.977
794.00758	4.948
794.0076	4.912
794.00762	5.033
794.00764	5.001
794.00766	5.025
794.00768	5.002
794.0077	5.05
794.00772	4.973
794.00774	5.029
794.00776	5.02
794.00778	4.909
794.0078	4.946
794.00782	4.989
794.00784	5.
794.00786	5.038
794.00788	4.952
794.0079	4.934
794.00792	4.857
794.00794	5.049
794.00796	4.883
794.00798	4.945
794.008	4.998
794.00802	4.98
794.00804	5.024
794.00806	4.841
794.00808	4.925
794.0081	4.99
794.00812	5.038
794.00814	4.971
794.00816	5.048
794.00818	5.029
794.0082	4.986
794.00822	4.972
794.00824	4.942
794.00826	5.023
794.00828	5.006
794.0083	4.925
794.00832	4.956
794.00834	4.936
794.00836	5.08
794.00838	4.938
794.0084	4.998
794.00842	4.979
794.00844	5.002
794.00846	5.025
794.00848	4.98
794.0085	4.944
794.00852	4.974
794.00854	5.032
794.00856	4.997
794.00858	4.893
794.0086	5.015
794.00862	4.959
794.00864	5.
794.00866	5.062
794.00868	5.048
794.0087	4.926
794.00872	4.939
794.00874	5.054
794.00876	4.907
794.00878	4.957
794.0088	4.939
794.00882	4.969
794.00884	5.005
794.00886	4.955
794.00888	4.992
794.0089	4.924
794.00892	5.031
794.00894	4.96
794.00896	4.822
794.00898	5.027
794.009	4.923
794.00902	4.992
794.00904	4.93
794.00906	4.944
794.00908	4.993
794.0091	4.906
794.00912	4.987
794.00914	4.984
794.00916	4.902
794.00918	4.982
794.0092	4.996
794.00922	5.032
794.00924	4.992
794.00926	4.908
794.00928	5.032
794.0093	5.042
794.00932	4.986
794.00934	4.973
794.00936	4.977
794.00938	4.942
794.0094	4.963
794.00942	4.963
794.00944	4.917
794.00946	4.844
794.00948	5.
794.0095	4.958
794.00952	4.981
794.00954	4.965
794.00956	4.881
794.00958	4.966
794.0096	4.973
794.00962	4.904
794.00964	4.991
794.00966	4.942
794.00968	4.964
794.0097	4.997
794.00972	4.999
794.00974	4.946
794.00976	5.012
794.00978	5.051
794.0098	4.947
794.00982	4.9
794.00984	4.894
794.00986	4.883
794.00988	4.972
794.0099	5.
794.00992	5.025
794.00994	4.991
794.00996	4.941
794.00998	4.989
794.01	4.939
794.01002	5.043
794.01004	4.903
794.01006	4.986
794.01008	5.01
794.0101	5.022
794.01012	4.915
794.01014	4.989
794.01016	4.934
794.01018	5.076
794.0102	4.909
794.01022	4.978
794.01024	4.986
794.01026	4.945
794.01028	4.856
794.0103	4.999
794.01032	5.008
794.01034	5.057
794.01036	4.968
794.01038	4.992
794.0104	5.005
794.01042	4.929
794.01044	5.024
794.01046	5.008
794.01048	4.98
794.0105	4.938
794.01052	4.953
794.01054	4.906
794.01056	4.863
794.01058	4.965
794.0106	4.909
794.01062	5.089
794.01064	4.936
794.01066	5.032
794.01068	5.003
794.0107	4.982
794.01072	5.
794.01074	4.972
794.01076	4.972
794.01078	4.941
794.0108	4.902
794.01082	5.026
794.01084	5.027
794.01086	4.997
794.01088	4.953
794.0109	4.99
794.01092	5.087
794.01094	5.061
794.01096	5.043
794.01098	4.942
794.011	4.964
794.01102	4.984
794.01104	4.972
794.01106	4.962
794.01108	4.944
794.0111	5.056
794.01112	5.017
794.01114	4.928
794.01116	5.031
794.01118	4.899
794.0112	4.985
794.01122	4.918
794.01124	4.964
794.01126	4.966
794.01128	4.897
794.0113	4.943
794.01132	5.029
794.01134	4.877
794.01136	4.981
794.01138	4.959
794.0114	4.916
794.01142	4.962
794.01144	4.983
794.01146	4.965
794.01148	4.934
794.0115	4.898
794.01152	4.903
794.01154	4.99
794.01156	4.961
794.01158	4.989
794.0116	5.073
794.01162	5.01
794.01164	4.938
794.01166	4.911
794.01168	4.902
794.0117	4.971
794.01172	4.999
794.01174	4.977
794.01176	4.938
794.01178	4.989
794.0118	4.919
794.01182	5.067
794.01184	5.031
794.01186	4.846
794.01188	4.988
794.0119	4.95
794.01192	5.096
794.01194	4.98
794.01196	4.835
794.01198	4.986
794.012	4.945
794.01202	4.931
794.01204	5.084
794.01206	5.073
794.01208	4.97
794.0121	4.986
794.01212	4.911
794.01214	4.95
794.01216	4.932
794.01218	4.964
794.0122	4.978
794.01222	4.946
794.01224	5.001
794.01226	4.998
794.01228	4.989
794.0123	5.016
794.01232	4.977
794.01234	5.052
794.01236	4.948
794.01238	4.983
794.0124	5.026
794.01242	4.871
794.01244	5.046
794.01246	4.934
794.01248	5.098
794.0125	5.008
794.01252	5.038
794.01254	4.957
794.01256	5.083
794.01258	5.031
794.0126	4.957
794.01262	4.962
794.01264	4.975
794.01266	5.013
794.01268	5.046
794.0127	4.931
794.01272	5.046
794.01274	4.951
794.01276	4.917
794.01278	5.016
794.0128	4.91
794.01282	5.042
794.01284	4.958
794.01286	5.002
794.01288	5.002
794.0129	4.925
794.01292	4.95
794.01294	4.97
794.01296	4.978
794.01298	4.987
794.013	5.005
794.01302	4.939
794.01304	5.005
794.01306	4.945
794.01308	5.048
794.0131	4.948
794.01312	4.99
794.01314	4.882
794.01316	5.001
794.01318	4.988
794.0132	4.946
794.01322	4.991
794.01324	4.958
794.01326	4.951
794.01328	4.998
794.0133	4.996
794.01332	4.99
794.01334	5.065
794.01336	5.009
794.01338	4.998
794.0134	5.012
794.01342	4.983
794.01344	4.98
794.01346	5.014
794.01348	5.028
794.0135	4.959
794.01352	4.851
794.01354	5.05
794.01356	5.004
794.01358	4.928
794.0136	4.94
794.01362	4.93
794.01364	4.928
794.01366	5.007
794.01368	4.976
794.0137	4.951
794.01372	4.91
794.01374	5.049
794.01376	5.006
794.01378	4.947
794.0138	4.966
794.01382	4.956
794.01384	4.997
794.01386	4.929
794.01388	4.978
794.0139	4.966
794.01392	4.994
794.01394	4.876
794.01396	4.991
794.01398	5.011
794.014	4.963
794.01402	4.984
794.01404	4.996
794.01406	4.901
794.01408	4.964
794.0141	4.962
794.01412	5.024
794.01414	4.988
794.01416	4.961
794.01418	4.989
794.0142	4.996
794.01422	4.954
794.01424	4.963
794.01426	5.017
794.01428	5.052
794.0143	5.007
794.01432	4.98
794.01434	4.97
794.01436	4.922
794.01438	4.964
794.0144	5.067
794.01442	4.986
794.01444	4.951
794.01446	4.925
794.01448	4.94
794.0145	5.022
794.01452	4.968
794.01454	5.088
794.01456	4.928
794.01458	4.974
794.0146	4.922
794.01462	4.978
794.01464	4.943
794.01466	4.978
794.01468	4.889
794.0147	4.956
794.01472	4.868
794.01474	5.011
794.01476	4.852
794.01478	5.052
794.0148	4.942
794.01482	5.033
794.01484	4.952
794.01486	4.989
794.01488	4.906
794.0149	4.984
794.01492	4.914
794.01494	4.917
794.01496	4.952
794.01498	4.983
794.015	4.936
794.01502	4.924
794.01504	4.932
794.01506	4.997
794.01508	5.055
794.0151	4.896
794.01512	4.93
794.01514	4.926
794.01516	4.874
794.01518	4.994
794.0152	4.953
794.01522	4.994
794.01524	5.045
794.01526	4.973
794.01528	4.912
794.0153	4.946
794.01532	4.968
794.01534	4.942
794.01536	5.004
794.01538	5.003
794.0154	5.042
794.01542	5.069
794.01544	5.038
794.01546	4.971
794.01548	5.05
794.0155	5.016
794.01552	5.002
794.01554	5.009
794.01556	4.988
794.01558	5.02
794.0156	4.881
794.01562	4.972
794.01564	5.027
794.01566	4.891
794.01568	5.039
794.0157	4.981
794.01572	4.976
794.01574	4.98
794.01576	4.975
794.01578	5.059
794.0158	5.017
794.01582	4.958
794.01584	4.933
794.01586	4.912
794.01588	5.
794.0159	4.969
794.01592	4.934
794.01594	5.034
794.01596	5.017
794.01598	4.984
794.016	4.964
794.01602	4.921
794.01604	5.013
794.01606	4.964
794.01608	5.027
794.0161	4.954
794.01612	4.981
794.01614	4.981
794.01616	4.948
794.01618	4.974
794.0162	4.857
794.01622	4.889
794.01624	5.075
794.01626	4.976
794.01628	5.013
794.0163	5.045
794.01632	4.963
794.01634	5.054
794.01636	4.937
794.01638	4.943
794.0164	4.93
794.01642	4.923
794.01644	4.936
794.01646	4.986
794.01648	5.004
794.0165	4.994
794.01652	4.963
794.01654	4.993
794.01656	5.02
794.01658	4.92
794.0166	5.051
794.01662	5.06
794.01664	5.087
794.01666	4.993
794.01668	4.955
794.0167	5.035
794.01672	5.046
794.01674	4.986
794.01676	4.979
794.01678	4.945
794.0168	4.931
794.01682	5.033
794.01684	5.041
794.01686	4.966
794.01688	4.992
794.0169	4.909
794.01692	4.951
794.01694	4.994
794.01696	5.003
794.01698	4.917
794.017	5.016
794.01702	4.941
794.01704	4.991
794.01706	5.011
794.01708	4.883
794.0171	5.031
794.01712	5.01
794.01714	5.066
794.01716	4.912
794.01718	4.908
794.0172	4.935
794.01722	5.035
794.01724	4.97
794.01726	4.948
794.01728	5.045
794.0173	4.999
794.01732	5.007
794.01734	5.067
794.01736	4.922
794.01738	5.023
794.0174	4.916
794.01742	5.074
794.01744	5.004
794.01746	4.974
794.01748	4.94
794.0175	4.966
794.01752	4.991
794.01754	4.98
794.01756	4.972
794.01758	4.912
794.0176	5.034
794.01762	4.901
794.01764	4.893
794.01766	4.992
794.01768	5.008
794.0177	4.953
794.01772	4.991
794.01774	4.922
794.01776	4.936
794.01778	5.063
794.0178	5.017
794.01782	4.979
794.01784	4.955
794.01786	4.927
794.01788	4.954
794.0179	4.985
794.01792	4.948
794.01794	5.072
794.01796	5.01
794.01798	5.031
794.018	4.922
794.01802	4.861
794.01804	5.025
794.01806	4.989
794.01808	5.059
794.0181	5.032
794.01812	4.965
794.01814	4.935
794.01816	5.074
794.01818	4.988
794.0182	4.941
794.01822	5.055
794.01824	5.038
794.01826	5.099
794.01828	4.961
794.0183	4.977
794.01832	5.105
794.01834	5.023
794.01836	5.013
794.01838	4.959
794.0184	5.018
794.01842	4.958
794.01844	4.966
794.01846	4.984
794.01848	4.943
794.0185	4.899
794.01852	5.032
794.01854	5.032
794.01856	5.042
794.01858	4.989
794.0186	5.035
794.01862	4.991
794.01864	4.823
794.01866	4.955
794.01868	5.004
794.0187	4.873
794.01872	4.967
794.01874	4.947
794.01876	4.928
794.01878	4.96
794.0188	5.072
794.01882	4.926
794.01884	5.007
794.01886	4.919
794.01888	5.02
794.0189	4.984
794.01892	4.958
794.01894	5.082
794.01896	4.984
794.01898	4.81
794.019	4.967
794.01902	5.045
794.01904	5.01
794.01906	4.967
794.01908	4.947
794.0191	4.872
794.01912	4.881
794.01914	4.968
794.01916	4.901
794.01918	4.97
794.0192	4.894
794.01922	4.97
794.01924	5.028
794.01926	4.954
794.01928	4.942
794.0193	4.914
794.01932	4.924
794.01934	5.016
794.01936	4.99
794.01938	5.036
794.0194	4.982
794.01942	5.097
794.01944	4.969
794.01946	4.988
794.01948	4.986
794.0195	4.909
794.01952	5.049
794.01954	5.021
794.01956	5.094
794.01958	5.062
794.0196	4.999
794.01962	4.962
794.01964	4.953
794.01966	4.994
794.01968	4.943
794.0197	4.876
794.01972	5.1
794.01974	5.025
794.01976	4.968
794.01978	5.002
794.0198	5.058
794.01982	4.989
794.01984	5.001
794.01986	4.95
794.01988	5.019
794.0199	4.971
794.01992	4.95
794.01994	4.937
794.01996	5.018
794.01998	5.003
794.02	4.861
794.02002	4.915
794.02004	5.024
794.02006	4.892
794.02008	4.901
794.0201	4.978
794.02012	4.98
794.02014	4.957
794.02016	4.972
794.02018	4.985
794.0202	4.906
794.02022	5.012
794.02024	5.006
794.02026	4.966
794.02028	5.041
794.0203	5.021
794.02032	4.933
794.02034	4.943
794.02036	4.977
794.02038	4.984
794.0204	4.909
794.02042	5.012
794.02044	5.019
794.02046	5.043
794.02048	4.953
794.0205	5.004
794.02052	4.837
794.02054	4.992
794.02056	4.988
794.02058	4.968
794.0206	4.963
794.02062	5.026
794.02064	4.949
794.02066	5.004
794.02068	4.927
794.0207	4.893
794.02072	4.922
794.02074	4.989
794.02076	5.02
794.02078	4.979
794.0208	4.921
794.02082	4.979
794.02084	4.946
794.02086	5.004
794.02088	5.042
794.0209	5.033
794.02092	4.972
794.02094	5.031
794.02096	5.035
794.02098	4.955
794.021	4.947
794.02102	4.973
794.02104	4.965
794.02106	4.963
794.02108	4.954
794.0211	4.926
794.02112	4.98
794.02114	4.984
794.02116	4.921
794.02118	4.878
794.0212	5.05
794.02122	5.032
794.02124	5.006
794.02126	4.927
794.02128	4.906
794.0213	5.051
794.02132	4.962
794.02134	5.003
794.02136	4.961
794.02138	5.037
794.0214	5.02
794.02142	4.976
794.02144	5.052
794.02146	4.901
794.02148	5.003
794.0215	4.916
794.02152	4.963
794.02154	5.014
794.02156	4.982
794.02158	4.936
794.0216	4.879
794.02162	4.967
794.02164	4.864
794.02166	5.011
794.02168	4.946
794.0217	4.974
794.02172	4.984
794.02174	4.976
794.02176	5.007
794.02178	4.983
794.0218	4.874
794.02182	4.926
794.02184	4.891
794.02186	4.956
794.02188	4.972
794.0219	4.959
794.02192	4.983
794.02194	4.946
794.02196	5.015
794.02198	5.058
794.022	5.007
794.02202	4.957
794.02204	4.923
794.02206	4.951
794.02208	5.051
794.0221	4.932
794.02212	4.992
794.02214	4.927
794.02216	4.96
794.02218	4.921
794.0222	5.069
794.02222	4.938
794.02224	5.093
794.02226	5.026
794.02228	4.916
794.0223	4.973
794.02232	5.127
794.02234	4.903
794.02236	5.011
794.02238	5.023
794.0224	5.028
794.02242	5.001
794.02244	4.945
794.02246	4.953
794.02248	4.955
794.0225	5.032
794.02252	4.921
794.02254	4.9
794.02256	4.983
794.02258	4.886
794.0226	4.996
794.02262	4.979
794.02264	4.966
794.02266	5.041
794.02268	4.877
794.0227	4.992
794.02272	5.062
794.02274	4.952
794.02276	5.013
794.02278	5.033
794.0228	5.022
794.02282	4.921
794.02284	5.051
794.02286	4.939
794.02288	4.98
794.0229	4.995
794.02292	4.954
794.02294	4.949
794.02296	4.978
794.02298	4.996
794.023	5.086
794.02302	4.921
794.02304	4.931
794.02306	5.
794.02308	4.959
794.0231	5.035
794.02312	4.98
794.02314	5.031
794.02316	4.926
794.02318	5.002
794.0232	4.869
794.02322	4.958
794.02324	4.997
794.02326	4.956
794.02328	5.015
794.0233	4.968
794.02332	4.972
794.02334	4.998
794.02336	5.019
794.02338	5.082
794.0234	5.045
794.02342	4.974
794.02344	4.992
794.02346	5.045
794.02348	5.024
794.0235	5.032
794.02352	4.905
794.02354	5.017
794.02356	4.887
794.02358	4.996
794.0236	4.942
794.02362	5.026
794.02364	4.984
794.02366	4.985
794.02368	4.97
794.0237	5.012
794.02372	4.893
794.02374	5.026
794.02376	4.952
794.02378	4.921
794.0238	4.962
794.02382	4.939
794.02384	5.05
794.02386	4.876
794.02388	4.932
794.0239	4.87
794.02392	4.978
794.02394	5.
794.02396	4.978
794.02398	4.951
794.024	5.019
794.02402	4.953
794.02404	4.898
794.02406	4.986
794.02408	4.925
794.0241	4.984
794.02412	4.925
794.02414	5.038
794.02416	5.028
794.02418	5.094
794.0242	4.968
794.02422	4.984
794.02424	4.962
794.02426	4.89
794.02428	4.943
794.0243	4.934
794.02432	4.903
794.02434	4.861
794.02436	4.902
794.02438	4.92
794.0244	4.964
794.02442	4.916
794.02444	4.924
794.02446	4.948
794.02448	4.991
794.0245	5.043
794.02452	4.947
794.02454	4.93
794.02456	4.99
794.02458	5.044
794.0246	4.999
794.02462	4.946
794.02464	5.03
794.02466	4.955
794.02468	4.994
794.0247	5.069
794.02472	4.97
794.02474	4.962
794.02476	4.968
794.02478	5.001
794.0248	4.956
794.02482	4.972
794.02484	5.012
794.02486	4.991
794.02488	4.979
794.0249	4.911
794.02492	4.979
794.02494	4.94
794.02496	4.917
794.02498	5.056
794.025	4.898
794.02502	4.963
794.02504	5.01
794.02506	4.989
794.02508	4.986
794.0251	4.978
794.02512	5.063
794.02514	4.937
794.02516	4.98
794.02518	5.013
794.0252	4.968
794.02522	5.011
794.02524	5.015
794.02526	4.951
794.02528	4.952
794.0253	4.925
794.02532	5.057
794.02534	4.945
794.02536	5.065
794.02538	4.911
794.0254	4.918
794.02542	5.029
794.02544	4.973
794.02546	4.945
794.02548	5.023
794.0255	4.968
794.02552	4.973
794.02554	4.96
794.02556	4.996
794.02558	4.978
794.0256	4.888
794.02562	4.962
794.02564	4.959
794.02566	4.957
794.02568	4.921
794.0257	4.957
794.02572	4.916
794.02574	4.978
794.02576	4.947
794.02578	5.065
794.0258	4.968
794.02582	4.976
794.02584	4.903
794.02586	4.943
794.02588	4.952
794.0259	4.93
794.02592	5.007
794.02594	4.947
794.02596	4.961
794.02598	5.047
794.026	4.979
794.02602	4.972
794.02604	5.032
794.02606	5.025
794.02608	4.949
794.0261	4.975
794.02612	4.871
794.02614	4.947
794.02616	4.951
794.02618	4.97
794.0262	4.958
794.02622	4.944
794.02624	4.99
794.02626	5.009
794.02628	4.975
794.0263	4.992
794.02632	5.021
794.02634	4.95
794.02636	5.016
794.02638	5.1
794.0264	4.987
794.02642	4.928
794.02644	4.94
794.02646	4.99
794.02648	5.031
794.0265	4.968
794.02652	4.977
794.02654	4.924
794.02656	4.917
794.02658	4.975
794.0266	4.948
794.02662	4.823
794.02664	4.997
794.02666	5.023
794.02668	5.068
794.0267	5.05
794.02672	5.018
794.02674	5.027
794.02676	5.003
794.02678	4.908
794.0268	5.085
794.02682	5.044
794.02684	4.856
794.02686	4.966
794.02688	4.964
794.0269	4.968
794.02692	4.922
794.02694	4.929
794.02696	4.947
794.02698	5.007
794.027	4.947
794.02702	4.93
794.02704	4.987
794.02706	5.02
794.02708	5.006
794.0271	4.923
794.02712	4.918
794.02714	4.944
794.02716	4.929
794.02718	4.991
794.0272	5.043
794.02722	5.019
794.02724	5.078
794.02726	4.951
794.02728	4.888
794.0273	4.919
794.02732	4.861
794.02734	5.026
794.02736	5.052
794.02738	5.006
794.0274	4.971
794.02742	5.046
794.02744	4.945
794.02746	5.037
794.02748	4.986
794.0275	4.995
794.02752	4.882
794.02754	5.008
794.02756	4.989
794.02758	4.933
794.0276	5.015
794.02762	4.997
794.02764	4.883
794.02766	4.934
794.02768	4.965
794.0277	4.951
794.02772	4.915
794.02774	4.936
794.02776	4.999
794.02778	5.051
794.0278	4.962
794.02782	4.96
794.02784	4.966
794.02786	4.966
794.02788	4.933
794.0279	4.977
794.02792	4.9
794.02794	5.065
794.02796	5.058
794.02798	4.928
794.028	4.981
794.02802	4.966
794.02804	4.94
794.02806	4.92
794.02808	4.979
794.0281	4.903
794.02812	5.004
794.02814	4.886
794.02816	4.947
794.02818	4.972
794.0282	5.007
794.02822	4.962
794.02824	5.02
794.02826	5.065
794.02828	4.967
794.0283	4.968
794.02832	4.951
794.02834	4.905
794.02836	4.994
794.02838	4.88
794.0284	5.03
794.02842	5.05
794.02844	5.059
794.02846	4.923
794.02848	4.949
794.0285	4.937
794.02852	4.944
794.02854	4.902
794.02856	4.993
794.02858	5.048
794.0286	5.068
794.02862	4.941
794.02864	4.929
794.02866	4.926
794.02868	4.996
794.0287	4.947
794.02872	5.036
794.02874	4.905
794.02876	5.002
794.02878	4.896
794.0288	4.974
794.02882	4.949
794.02884	4.988
794.02886	4.945
794.02888	4.945
794.0289	5.008
794.02892	4.92
794.02894	4.995
794.02896	4.912
794.02898	5.077
794.029	4.94
794.02902	4.969
794.02904	5.01
794.02906	5.02
794.02908	5.023
794.0291	4.97
794.02912	4.87
794.02914	4.972
794.02916	5.05
794.02918	4.965
794.0292	5.019
794.02922	5.011
794.02924	4.972
794.02926	5.021
794.02928	4.987
794.0293	4.982
794.02932	4.986
794.02934	5.027
794.02936	4.943
794.02938	4.935
794.0294	4.95
794.02942	5.03
794.02944	4.946
794.02946	4.967
794.02948	4.959
794.0295	5.006
794.02952	5.041
794.02954	4.935
794.02956	4.992
794.02958	4.969
794.0296	5.005
794.02962	4.994
794.02964	5.002
794.02966	4.911
794.02968	4.99
794.0297	4.926
794.02972	4.896
794.02974	4.987
794.02976	4.999
794.02978	4.973
794.0298	4.906
794.02982	4.941
794.02984	5.02
794.02986	4.906
794.02988	4.984
794.0299	4.978
794.02992	5.034
794.02994	5.037
794.02996	4.968
794.02998	4.939
794.03	4.999
794.03002	4.983
794.03004	4.962
794.03006	4.943
794.03008	4.948
794.0301	4.909
794.03012	5.042
794.03014	4.979
794.03016	5.047
794.03018	5.03
794.0302	5.074
794.03022	5.036
794.03024	4.938
794.03026	4.862
794.03028	4.925
794.0303	5.063
794.03032	5.084
794.03034	4.949
794.03036	4.971
794.03038	5.03
794.0304	4.948
794.03042	4.968
794.03044	4.942
794.03046	5.061
794.03048	4.892
794.0305	5.02
794.03052	4.979
794.03054	4.968
794.03056	4.92
794.03058	5.027
794.0306	5.033
794.03062	4.949
794.03064	5.028
794.03066	4.944
794.03068	4.953
794.0307	4.979
794.03072	4.961
794.03074	4.932
794.03076	5.026
794.03078	4.966
794.0308	4.986
794.03082	5.034
794.03084	5.001
794.03086	4.929
794.03088	5.004
794.0309	4.953
794.03092	4.922
794.03094	4.965
794.03096	4.897
794.03098	4.914
794.031	4.969
794.03102	5.053
794.03104	4.85
794.03106	4.964
794.03108	5.056
794.0311	4.999
794.03112	4.97
794.03114	4.966
794.03116	5.044
794.03118	5.016
